ID_BCT_O,ID_ANPR,CALLE,ESQUINA / ENTRE CALLES,COLONIA,TRAMO,SECTOR_UPC,ALCALDÍA,C2,LATITUD,LONGITUD,CLASIFICACION,BOTON,ALTAVOZ,TIPO_POSTE,NUMCAMS,NUMBOT,NUMALT,CANT_ALTAVOZ,TIPO CAMARA,PROYECTO,FECHA_INSTALACIÓN,FASE2019,FASE_ORIGEN,ALCALDIA,SECTOR
14300,0,AV DE LA LIBERTAD,AV DEL IMAN,U.H. VILLA PANAMERICANA 5A SECC,#N/A,XOTEPINGO,COYOACAN,SUR,19.309158,-99.165943,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14301,0,CHICHIMECAS,ENTRE TEPALCATZIN Y REY MECONETZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.319548,-99.159071,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14310,0,ARBOL DEL FUEGO,LOS COLORINES,PUEBLO LA CANDELARIA,#N/A,XOTEPINGO,COYOACAN,SUR,19.328796,-99.145066,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14311,0,AV AZTECAS,ENTRE MONSERRAT Y SANTA TECLA,PUEBLO LA CANDELARIA,#N/A,XOTEPINGO,COYOACAN,SUR,19.330054,-99.153759,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14314,0,SANTA CRUZ,EMILIANO ZAPATA,PUEBLO LA CANDELARIA,#N/A,XOTEPINGO,COYOACAN,SUR,19.331568,-99.147839,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14315,0,AV DIVISION DEL NORTE,BENITO JUAREZ,PUEBLO SAN PABLO TEPETLAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.321598,-99.138806,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14320,0,MOCTEZUMA,EMILIANO ZAPATA,PUEBLO SAN PABLO TEPETLAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.321694,-99.142271,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14331,0,AZTECAS,REY TOPILTZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.323777,-99.159608,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14332,0,AV AZTECAS,REY TEPALCATZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.320638,-99.162461,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14346,0,AV DEL IMAN,LUIS MURILLO,BOSQUES DE TETLAMEYA,#N/A,XOTEPINGO,COYOACAN,SUR,19.299329,-99.150828,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14391,0,CALIZ,TALLO,EL RELOJ,#N/A,XOTEPINGO,COYOACAN,SUR,19.318965,-99.142583,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14392,0,CALZ DE TLALPAN,COROLA,EL RELOJ,#N/A,XOTEPINGO,COYOACAN,SUR,19.316464,-99.139363,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14408,0,PACIFICO,EMILIANO ZAPATA,LA CANDELARIA,#N/A,XOTEPINGO,COYOACAN,SUR,19.334415,-99.147118,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14416,0,BLVD ADOLFO RUIZ CORTINES (ANILLO PERIFERICO),MEXICO 1968,OLIMPICA U. H.,#N/A,XOTEPINGO,COYOACAN,SUR,19.302261,-99.167488,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14423,0,SANTA URSULA,SAN GABINO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.311277,-99.160615,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14424,0,AV SANTA URSULA,SAN FEDERICO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.309817,-99.155844,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14425,0,POPOCATEPETL,SAN FELIPE,ADOLFO RUIZ CORTINES,#N/A,XOTEPINGO,COYOACAN,SUR,19.317176,-99.153148,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14426,0,SAN ALEJANDRO,SAN PEDRO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.307546,-99.159373,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14427,0,SAN FELIPE,SAN CELSO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.315644,-99.147977,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14428,0,REY NEZAHUALCOYOTL,CHICHIMECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.324884,-99.154868,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14429,0,SAN GONZALO,SAN ELEUTERIO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.314225,-99.159047,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14435,0,REY NEZAHUALCOYOTL,TOLTECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.32798,-99.158489,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14464,0,MUSEO,HIDALGO,SAN PABLO TEPETLAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.324613,-99.143368,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14470,0,AV DEL IMAN,4A CDA DEL IMAN,PEDREGAL DE LA ZORRA,#N/A,XOTEPINGO,COYOACAN,SUR,19.305917,-99.161466,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14489,0,TEPETLAPA,TETEPEUH,ADOLFO RUIZ CORTINEZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.318434,-99.151331,ZONA HABITACIONAL,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14490,0,AV DEL IMAN,AV PANAMERICANA,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.310981,-99.168848,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ,9m,5,0,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14491,0,REY MOCTECUZOMA,CHICHIMECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.315694,-99.162768,ZONA HABITACIONAL,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14492,0,REY HUEMAN,MIXTECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.317701,-99.162153,ZONA HABITACIONAL,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
